municipality_code,municipality_name,variable_code,variable_name,period,value_raw,source,value
2308401,Missão Velha - CE,37,Produto Interno Bruto a preços correntes,2021,515936.722,municipal_gdp,515936.722
2308500,Mombaça - CE,37,Produto Interno Bruto a preços correntes,2021,446847.422,municipal_gdp,446847.422
2308609,Monsenhor Tabosa - CE,37,Produto Interno Bruto a preços correntes,2021,160699.121,municipal_gdp,160699.121
2308708,Morada Nova - CE,37,Produto Interno Bruto a preços correntes,2021,1276864.308,municipal_gdp,1276864.308
2308807,Moraújo - CE,37,Produto Interno Bruto a preços correntes,2021,75574.687,municipal_gdp,75574.687
2308906,Morrinhos - CE,37,Produto Interno Bruto a preços correntes,2021,193204.020,municipal_gdp,193204.02
2309003,Mucambo - CE,37,Produto Interno Bruto a preços correntes,2021,131291.770,municipal_gdp,131291.77
2309102,Mulungu - CE,37,Produto Interno Bruto a preços correntes,2021,123801.068,municipal_gdp,123801.068
2309201,Nova Olinda - CE,37,Produto Interno Bruto a preços correntes,2021,163380.546,municipal_gdp,163380.546
2309300,Nova Russas - CE,37,Produto Interno Bruto a preços correntes,2021,336930.448,municipal_gdp,336930.448
2309409,Novo Oriente - CE,37,Produto Interno Bruto a preços correntes,2021,283185.355,municipal_gdp,283185.355
2309458,Ocara - CE,37,Produto Interno Bruto a preços correntes,2021,284835.712,municipal_gdp,284835.712
2309508,Orós - CE,37,Produto Interno Bruto a preços correntes,2021,218899.304,municipal_gdp,218899.304
2309607,Pacajus - CE,37,Produto Interno Bruto a preços correntes,2021,1360535.180,municipal_gdp,1360535.18
2309706,Pacatuba - CE,37,Produto Interno Bruto a preços correntes,2021,1235176.460,municipal_gdp,1235176.46
2309805,Pacoti - CE,37,Produto Interno Bruto a preços correntes,2021,148366.251,municipal_gdp,148366.251
2309904,Pacujá - CE,37,Produto Interno Bruto a preços correntes,2021,59940.436,municipal_gdp,59940.436
2310001,Palhano - CE,37,Produto Interno Bruto a preços correntes,2021,98773.181,municipal_gdp,98773.181
2310100,Palmácia - CE,37,Produto Interno Bruto a preços correntes,2021,115123.989,municipal_gdp,115123.989
2310209,Paracuru - CE,37,Produto Interno Bruto a preços correntes,2021,555930.594,municipal_gdp,555930.594
2310258,Paraipaba - CE,37,Produto Interno Bruto a preços correntes,2021,535128.804,municipal_gdp,535128.804
2310308,Parambu - CE,37,Produto Interno Bruto a preços correntes,2021,288688.707,municipal_gdp,288688.707
2310407,Paramoti - CE,37,Produto Interno Bruto a preços correntes,2021,110908.416,municipal_gdp,110908.416
2310506,Pedra Branca - CE,37,Produto Interno Bruto a preços correntes,2021,389913.901,municipal_gdp,389913.901
2310605,Penaforte - CE,37,Produto Interno Bruto a preços correntes,2021,122161.945,municipal_gdp,122161.945
2310704,Pentecoste - CE,37,Produto Interno Bruto a preços correntes,2021,484760.119,municipal_gdp,484760.119
2310803,Pereiro - CE,37,Produto Interno Bruto a preços correntes,2021,560571.114,municipal_gdp,560571.114
2310852,Pindoretama - CE,37,Produto Interno Bruto a preços correntes,2021,274851.931,municipal_gdp,274851.931
2310902,Piquet Carneiro - CE,37,Produto Interno Bruto a preços correntes,2021,162091.883,municipal_gdp,162091.883
2310951,Pires Ferreira - CE,37,Produto Interno Bruto a preços correntes,2021,84230.034,municipal_gdp,84230.034
2311009,Poranga - CE,37,Produto Interno Bruto a preços correntes,2021,109401.553,municipal_gdp,109401.553
2311108,Porteiras - CE,37,Produto Interno Bruto a preços correntes,2021,186375.042,municipal_gdp,186375.042
2311207,Potengi - CE,37,Produto Interno Bruto a preços correntes,2021,110569.972,municipal_gdp,110569.972
2311231,Potiretama - CE,37,Produto Interno Bruto a preços correntes,2021,96815.605,municipal_gdp,96815.605
2311264,Quiterianópolis - CE,37,Produto Interno Bruto a preços correntes,2021,184720.064,municipal_gdp,184720.064
2311306,Quixadá - CE,37,Produto Interno Bruto a preços correntes,2021,1109868.568,municipal_gdp,1109868.568
2311355,Quixelô - CE,37,Produto Interno Bruto a preços correntes,2021,198819.976,municipal_gdp,198819.976
2311405,Quixeramobim - CE,37,Produto Interno Bruto a preços correntes,2021,1402460.802,municipal_gdp,1402460.802
2311504,Quixeré - CE,37,Produto Interno Bruto a preços correntes,2021,637015.418,municipal_gdp,637015.418
2311603,Redenção - CE,37,Produto Interno Bruto a preços correntes,2021,409866.661,municipal_gdp,409866.661
2311702,Reriutaba - CE,37,Produto Interno Bruto a preços correntes,2021,190709.672,municipal_gdp,190709.672
2311801,Russas - CE,37,Produto Interno Bruto a preços correntes,2021,1158523.296,municipal_gdp,1158523.296
2311900,Saboeiro - CE,37,Produto Interno Bruto a preços correntes,2021,169856.393,municipal_gdp,169856.393
2311959,Salitre - CE,37,Produto Interno Bruto a preços correntes,2021,159283.931,municipal_gdp,159283.931
2312007,Santana do Acaraú - CE,37,Produto Interno Bruto a preços correntes,2021,280072.452,municipal_gdp,280072.452
2312106,Santana do Cariri - CE,37,Produto Interno Bruto a preços correntes,2021,159277.378,municipal_gdp,159277.378
2312205,Santa Quitéria - CE,37,Produto Interno Bruto a preços correntes,2021,633709.937,municipal_gdp,633709.937
2312304,São Benedito - CE,37,Produto Interno Bruto a preços correntes,2021,627180.022,municipal_gdp,627180.022
2312403,São Gonçalo do Amarante - CE,37,Produto Interno Bruto a preços correntes,2021,8624986.628,municipal_gdp,8624986.628
2312502,São João do Jaguaribe - CE,37,Produto Interno Bruto a preços correntes,2021,107898.080,municipal_gdp,107898.08
2312601,São Luís do Curu - CE,37,Produto Interno Bruto a preços correntes,2021,133109.237,municipal_gdp,133109.237
2312700,Senador Pompeu - CE,37,Produto Interno Bruto a preços correntes,2021,352271.547,municipal_gdp,352271.547
2312809,Senador Sá - CE,37,Produto Interno Bruto a preços correntes,2021,62765.572,municipal_gdp,62765.572
2312908,Sobral - CE,37,Produto Interno Bruto a preços correntes,2021,5395130.171,municipal_gdp,5395130.171
2313005,Solonópole - CE,37,Produto Interno Bruto a preços correntes,2021,303283.676,municipal_gdp,303283.676
2313104,Tabuleiro do Norte - CE,37,Produto Interno Bruto a preços correntes,2021,450593.418,municipal_gdp,450593.418
2313203,Tamboril - CE,37,Produto Interno Bruto a preços correntes,2021,282246.661,municipal_gdp,282246.661
2313252,Tarrafas - CE,37,Produto Interno Bruto a preços correntes,2021,85682.029,municipal_gdp,85682.029
2313302,Tauá - CE,37,Produto Interno Bruto a preços correntes,2021,711835.952,municipal_gdp,711835.952
2313351,Tejuçuoca - CE,37,Produto Interno Bruto a preços correntes,2021,136987.601,municipal_gdp,136987.601
2313401,Tianguá - CE,37,Produto Interno Bruto a preços correntes,2021,1732690.100,municipal_gdp,1732690.1
2313500,Trairi - CE,37,Produto Interno Bruto a preços correntes,2021,1115143.708,municipal_gdp,1115143.708
2313559,Tururu - CE,37,Produto Interno Bruto a preços correntes,2021,138078.604,municipal_gdp,138078.604
2313609,Ubajara - CE,37,Produto Interno Bruto a preços correntes,2021,642046.082,municipal_gdp,642046.082
2313708,Umari - CE,37,Produto Interno Bruto a preços correntes,2021,69440.650,municipal_gdp,69440.65
2313757,Umirim - CE,37,Produto Interno Bruto a preços correntes,2021,172797.323,municipal_gdp,172797.323
2313807,Uruburetama - CE,37,Produto Interno Bruto a preços correntes,2021,299474.294,municipal_gdp,299474.294
2313906,Uruoca - CE,37,Produto Interno Bruto a preços correntes,2021,298207.058,municipal_gdp,298207.058
2313955,Varjota - CE,37,Produto Interno Bruto a preços correntes,2021,375819.126,municipal_gdp,375819.126
2314003,Várzea Alegre - CE,37,Produto Interno Bruto a preços correntes,2021,468100.919,municipal_gdp,468100.919
2314102,Viçosa do Ceará - CE,37,Produto Interno Bruto a preços correntes,2021,603320.912,municipal_gdp,603320.912
2400109,Acari - RN,37,Produto Interno Bruto a preços correntes,2021,141991.931,municipal_gdp,141991.931
2400208,Assú - RN,37,Produto Interno Bruto a preços correntes,2021,1467561.990,municipal_gdp,1467561.99
2400307,Afonso Bezerra - RN,37,Produto Interno Bruto a preços correntes,2021,138262.051,municipal_gdp,138262.051
2400406,Água Nova - RN,37,Produto Interno Bruto a preços correntes,2021,34552.095,municipal_gdp,34552.095
2400505,Alexandria - RN,37,Produto Interno Bruto a preços correntes,2021,150788.602,municipal_gdp,150788.602
2400604,Almino Afonso - RN,37,Produto Interno Bruto a preços correntes,2021,50061.102,municipal_gdp,50061.102
2400703,Alto do Rodrigues - RN,37,Produto Interno Bruto a preços correntes,2021,616322.331,municipal_gdp,616322.331
2400802,Angicos - RN,37,Produto Interno Bruto a preços correntes,2021,180163.149,municipal_gdp,180163.149
2400901,Antônio Martins - RN,37,Produto Interno Bruto a preços correntes,2021,65524.996,municipal_gdp,65524.996
2401008,Apodi - RN,37,Produto Interno Bruto a preços correntes,2021,709585.968,municipal_gdp,709585.968
2401107,Areia Branca - RN,37,Produto Interno Bruto a preços correntes,2021,935968.204,municipal_gdp,935968.204
2401206,Arez - RN,37,Produto Interno Bruto a preços correntes,2021,386630.977,municipal_gdp,386630.977
2401305,Campo Grande - RN,37,Produto Interno Bruto a preços correntes,2021,105354.051,municipal_gdp,105354.051
2401404,Baía Formosa - RN,37,Produto Interno Bruto a preços correntes,2021,325030.343,municipal_gdp,325030.343
2401453,Baraúna - RN,37,Produto Interno Bruto a preços correntes,2021,746395.219,municipal_gdp,746395.219
2401503,Barcelona - RN,37,Produto Interno Bruto a preços correntes,2021,45863.612,municipal_gdp,45863.612
2401602,Bento Fernandes - RN,37,Produto Interno Bruto a preços correntes,2021,88428.907,municipal_gdp,88428.907
2401651,Bodó - RN,37,Produto Interno Bruto a preços correntes,2021,286573.534,municipal_gdp,286573.534
2401701,Bom Jesus - RN,37,Produto Interno Bruto a preços correntes,2021,109335.973,municipal_gdp,109335.973
2401800,Brejinho - RN,37,Produto Interno Bruto a preços correntes,2021,139463.466,municipal_gdp,139463.466
2401859,Caiçara do Norte - RN,37,Produto Interno Bruto a preços correntes,2021,112176.100,municipal_gdp,112176.1
2401909,Caiçara do Rio do Vento - RN,37,Produto Interno Bruto a preços correntes,2021,60456.128,municipal_gdp,60456.128
2402006,Caicó - RN,37,Produto Interno Bruto a preços correntes,2021,1394837.913,municipal_gdp,1394837.913
2402105,Campo Redondo - RN,37,Produto Interno Bruto a preços correntes,2021,106965.093,municipal_gdp,106965.093
2402204,Canguaretama - RN,37,Produto Interno Bruto a preços correntes,2021,605672.818,municipal_gdp,605672.818
